ID flightNo intDepDate time dayInterval holiday tid price rate
5836 CZ324 20150118 13 7 weekend 2 869 low
5837 CZ323 20150118 21 7 weekend 2 1289 high
5838 CZ324 20150119 13 8 weekday 2 733 low
5839 CZ323 20150119 21 8 weekday 2 1249 high
5840 CZ324 20150120 13 9 weekday 2 689 low
5841 CZ323 20150120 21 9 weekday 2 936 low
5842 CZ323 20150111 21 0 weekend 3 1800 high
5843 CZ324 20150111 13 0 weekend 3 1392 high
5844 CZ323 20150112 21 1 weekday 3 1484 high
5845 CZ324 20150112 13 1 weekday 3 1665 high
5846 CZ323 20150113 21 2 weekday 3 1484 high
5847 CZ324 20150113 13 2 weekday 3 1250 high
5848 CZ324 20150114 13 3 weekday 3 1665 high
5849 CZ323 20150114 21 3 weekday 3 1556 high
5850 CZ324 20150115 13 4 weekday 3 1663 high
5851 CZ323 20150115 21 4 weekday 3 1240 high
5852 CZ324 20150116 13 5 weekend 3 1159 low
5853 CZ323 20150116 21 5 weekend 3 1289 high
5854 CZ324 20150117 13 6 weekend 3 821 low
5855 CZ323 20150117 21 6 weekend 3 1249 high
5856 CZ324 20150118 13 7 weekend 3 993 low
5857 CZ323 20150118 21 7 weekend 3 1287 high
5858 CZ324 20150119 13 8 weekday 3 847 low
5859 CZ323 20150119 21 8 weekday 3 1248 high
5860 CZ324 20150120 13 9 weekday 3 694 low
5861 CZ323 20150120 21 9 weekday 3 1248 high
5862 CZ323 20150112 21 0 weekday 0 1490 high
5863 CZ324 20150112 13 0 weekday 0 1690 high
5864 CZ323 20150113 21 1 weekday 0 1490 high
5865 CZ324 20150113 13 1 weekday 0 1517 high
5866 CZ323 20150114 21 2 weekday 0 1580 high
5867 CZ324 20150114 13 2 weekday 0 1684 high
5868 CZ323 20150115 21 3 weekday 0 1263 high
5869 CZ324 20150115 13 3 weekday 0 1684 high
5870 CZ324 20150116 13 4 weekend 0 1188 low
5871 CZ323 20150116 21 4 weekend 0 1310 high
5872 CZ324 20150117 13 5 weekend 0 850 low
5873 CZ323 20150117 21 5 weekend 0 1379 high
5874 CZ324 20150118 13 6 weekend 0 1023 low
5875 CZ323 20150118 21 6 weekend 0 1310 high
5876 CZ324 20150119 13 7 weekday 0 865 low
5877 CZ323 20150119 21 7 weekday 0 1274 high
5878 CZ324 20150120 13 8 weekday 0 695 low
5879 CZ323 20150120 21 8 weekday 0 1270 high
5880 CZ324 20150121 13 9 weekday 0 857 low
5881 CZ323 20150121 21 9 weekday 0 1022 low
5882 CZ323 20150112 21 0 weekday 1 1490 high
5883 CZ324 20150112 13 0 weekday 1 1690 high
5884 CZ323 20150113 21 1 weekday 1 1467 high
5885 CZ324 20150113 13 1 weekday 1 1517 high
5886 CZ323 20150114 21 2 weekday 1 1556 high
5887 CZ324 20150114 13 2 weekday 1 1684 high
5888 CZ324 20150115 13 3 weekday 1 1684 high
5889 CZ323 20150115 21 3 weekday 1 1240 high
5890 CZ324 20150116 13 4 weekend 1 1181 low
5891 CZ323 20150116 21 4 weekend 1 1289 high
5892 CZ324 20150117 13 5 weekend 1 840 low
5893 CZ323 20150117 21 5 weekend 1 1249 high
5894 CZ324 20150118 13 6 weekend 1 1012 low
5895 CZ323 20150118 21 6 weekend 1 1289 high
5896 CZ324 20150119 13 7 weekday 1 847 low
5897 CZ323 20150119 21 7 weekday 1 1249 high
5898 CZ324 20150120 13 8 weekday 1 706 low
5899 CZ323 20150120 21 8 weekday 1 1249 high
5900 CZ324 20150121 13 9 weekday 1 847 low
5901 CZ323 20150121 21 9 weekday 1 1020 low
5902 CZ323 20150112 21 0 weekday 2 1490 high
5903 CZ324 20150112 13 0 weekday 2 1710 high
5904 CZ323 20150113 21 1 weekday 2 1467 high
5905 CZ324 20150113 13 1 weekday 2 1641 high
5906 CZ323 20150114 21 2 weekday 2 1553 high
5907 CZ324 20150114 13 2 weekday 2 1638 high
5908 CZ324 20150115 13 3 weekday 2 1620 high
5909 CZ323 20150115 21 3 weekday 2 1556 high
5910 CZ324 20150116 13 4 weekend 2 1300 high
5911 CZ323 20150116 21 4 weekend 2 1286 high
5912 CZ324 20150117 13 5 weekend 2 815 low
5913 CZ323 20150117 21 5 weekend 2 1246 high
5914 CZ324 20150118 13 6 weekend 2 986 low
5915 CZ323 20150118 21 6 weekend 2 1286 high
5916 CZ324 20150119 13 7 weekday 2 844 low
5917 CZ323 20150119 21 7 weekday 2 1246 high
5918 CZ324 20150120 13 8 weekday 2 840 low
5919 CZ323 20150120 21 8 weekday 2 1243 high
5920 CZ324 20150121 13 9 weekday 2 840 low
5921 CZ323 20150121 21 9 weekday 2 1345 high
5922 CZ323 20150112 21 0 weekday 3 1800 high
5923 CZ324 20150112 13 0 weekday 3 1860 high
5924 CZ323 20150113 21 1 weekday 3 1484 high
5925 CZ324 20150113 13 1 weekday 3 1832 high
5926 CZ323 20150114 21 2 weekday 3 1575 high
5927 CZ324 20150114 13 2 weekday 3 1665 high
5928 CZ323 20150115 21 3 weekday 3 1572 high
5929 CZ324 20150115 13 3 weekday 3 1665 high
5930 CZ324 20150116 13 4 weekend 3 1661 high
5931 CZ323 20150116 21 4 weekend 3 1462 high
5932 CZ324 20150117 13 5 weekend 3 821 low
5933 CZ323 20150117 21 5 weekend 3 1262 high
5934 CZ324 20150118 13 6 weekend 3 1030 low
5935 CZ323 20150118 21 6 weekend 3 1279 high
5936 CZ324 20150119 13 7 weekday 3 840 low
5937 CZ323 20150119 21 7 weekday 3 1248 high
5938 CZ324 20150120 13 8 weekday 3 840 low
5939 CZ323 20150120 21 8 weekday 3 1240 high
5940 CZ324 20150121 13 9 weekday 3 840 low
5941 CZ323 20150121 21 9 weekday 3 1344 high
5942 CZ323 20150113 21 0 weekday 0 1490 high
5943 CZ324 20150113 13 0 weekday 0 1850 high
5944 CZ323 20150114 21 1 weekday 0 1580 high
5945 CZ324 20150114 13 1 weekday 0 1699 high
5946 CZ324 20150115 13 2 weekday 0 1699 high
5947 CZ323 20150115 21 2 weekday 0 1588 high
5948 CZ324 20150116 13 3 weekend 0 1699 high
5949 CZ323 20150116 21 3 weekend 0 1470 high
5950 CZ324 20150117 13 4 weekend 0 850 low
5951 CZ323 20150117 21 4 weekend 0 1270 high
5952 CZ324 20150118 13 5 weekend 0 1188 low
5953 CZ323 20150118 21 5 weekend 0 1310 high
5954 CZ324 20150119 13 6 weekday 0 887 low
5955 CZ323 20150119 21 6 weekday 0 1270 high
5956 CZ324 20150120 13 7 weekday 0 707 low
5957 CZ323 20150120 21 7 weekday 0 1270 high
5958 CZ324 20150121 13 8 weekday 0 857 low
5959 CZ323 20150121 21 8 weekday 0 1368 high
5960 CZ324 20150122 13 9 weekday 0 1200 high
5961 CZ323 20150122 21 9 weekday 0 1025 low
5962 CZ323 20150113 21 0 weekday 1 1490 high
5963 CZ324 20150113 13 0 weekday 1 1699 high
5964 CZ323 20150114 21 1 weekday 1 1588 high
5965 CZ324 20150114 13 1 weekday 1 1699 high
5966 CZ323 20150115 21 2 weekday 1 1588 high
5967 CZ324 20150115 13 2 weekday 1 1699 high
5968 CZ323 20150116 21 3 weekend 1 1470 high
5969 CZ324 20150116 13 3 weekend 1 1699 high
5970 CZ324 20150117 13 4 weekend 1 840 low
5971 CZ323 20150117 21 4 weekend 1 1270 high
5972 CZ324 20150118 13 5 weekend 1 1181 low
5973 CZ323 20150118 21 5 weekend 1 1310 high
5974 CZ324 20150119 13 6 weekday 1 872 low
5975 CZ323 20150119 21 6 weekday 1 1270 high
5976 CZ324 20150120 13 7 weekday 1 708 low
5977 CZ323 20150120 21 7 weekday 1 1270 high
5978 CZ324 20150121 13 8 weekday 1 857 low
5979 CZ323 20150121 21 8 weekday 1 1369 high
5980 CZ324 20150122 13 9 weekday 1 1220 high
5981 CZ323 20150122 21 9 weekday 1 1026 low
5982 CZ323 20150113 21 0 weekday 2 1490 high
5983 CZ324 20150113 13 0 weekday 2 1860 high
5984 CZ323 20150114 21 1 weekday 2 1580 high
5985 CZ324 20150114 13 1 weekday 2 1692 high
5986 CZ323 20150115 21 2 weekday 2 1580 high
5987 CZ324 20150115 13 2 weekday 2 1692 high
5988 CZ323 20150116 21 3 weekend 2 1707 high
5989 CZ324 20150116 13 3 weekend 2 1692 high
5990 CZ324 20150117 13 4 weekend 2 1675 high
5991 CZ323 20150117 21 4 weekend 2 1261 high
5992 CZ324 20150118 13 5 weekend 2 1182 low
5993 CZ323 20150118 21 5 weekend 2 1270 high
5994 CZ324 20150119 13 6 weekday 2 857 low
5995 CZ323 20150119 21 6 weekday 2 1261 high
5996 CZ324 20150120 13 7 weekday 2 697 low
5997 CZ323 20150120 21 7 weekday 2 1261 high
5998 CZ324 20150121 13 8 weekday 2 857 low
5999 CZ323 20150121 21 8 weekday 2 1360 high
6000 CZ324 20150122 13 9 weekday 2 1215 high
6001 CZ323 20150122 21 9 weekday 2 1270 high
6002 CZ323 20150113 21 0 weekday 3 1860 high
6003 CZ323 20150114 21 1 weekday 3 1580 high
6004 CZ324 20150114 13 1 weekday 3 1692 high
6005 CZ323 20150115 21 2 weekday 3 1580 high
6006 CZ324 20150115 13 2 weekday 3 1692 high
6007 CZ323 20150116 21 3 weekend 3 1702 high
6008 CZ324 20150116 13 3 weekend 3 1692 high
6009 CZ324 20150117 13 4 weekend 3 1692 high
6010 CZ323 20150117 21 4 weekend 3 1270 high
6011 CZ324 20150118 13 5 weekend 3 1300 high
6012 CZ323 20150118 21 5 weekend 3 1310 high
6013 CZ324 20150119 13 6 weekday 3 1038 low
6014 CZ323 20150119 21 6 weekday 3 1270 high
6015 CZ324 20150120 13 7 weekday 3 844 low
6016 CZ323 20150120 21 7 weekday 3 1270 high
6017 CZ324 20150121 13 8 weekday 3 860 low
6018 CZ323 20150121 21 8 weekday 3 1367 high
6019 CZ324 20150122 13 9 weekday 3 1220 high
6020 CZ323 20150122 21 9 weekday 3 1310 high
6021 CZ323 20150114 21 0 weekday 0 1580 high
6022 CZ324 20150114 13 0 weekday 0 1710 high
6023 CZ323 20150115 21 1 weekday 0 1580 high
6024 CZ324 20150115 13 1 weekday 0 1710 high
6025 CZ323 20150116 21 2 weekend 0 1730 high
6026 CZ324 20150116 13 2 weekend 0 1710 high
6027 CZ323 20150117 21 3 weekend 0 1270 high
6028 CZ324 20150117 13 3 weekend 0 1710 high
6029 CZ324 20150118 13 4 weekend 0 1290 high
6030 CZ323 20150118 21 4 weekend 0 1310 high
6031 CZ324 20150119 13 5 weekday 0 1045 low
6032 CZ323 20150119 21 5 weekday 0 1270 high
6033 CZ324 20150120 13 6 weekday 0 701 low
6034 CZ323 20150120 21 6 weekday 0 1270 high
6035 CZ324 20150121 13 7 weekday 0 860 low
6036 CZ323 20150121 21 7 weekday 0 1384 high
6037 CZ324 20150122 13 8 weekday 0 1220 high
6038 CZ323 20150122 21 8 weekday 0 1310 high
6039 CZ324 20150123 13 9 weekend 0 1220 high
6040 CZ323 20150123 21 9 weekend 0 1207 high
6041 CZ323 20150114 21 0 weekday 1 1580 high
6042 CZ324 20150114 13 0 weekday 1 1710 high
6043 CZ323 20150115 21 1 weekday 1 1580 high
6044 CZ324 20150115 13 1 weekday 1 1710 high
6045 CZ323 20150116 21 2 weekend 1 1729 high
6046 CZ324 20150116 13 2 weekend 1 1697 high
6047 CZ324 20150117 13 3 weekend 1 1697 high
6048 CZ323 20150117 21 3 weekend 1 1270 high
6049 CZ324 20150118 13 4 weekend 1 1277 high
6050 CZ323 20150118 21 4 weekend 1 1310 high
6051 CZ324 20150119 13 5 weekday 1 1042 low
6052 CZ323 20150119 21 5 weekday 1 1270 high
6053 CZ324 20150120 13 6 weekday 1 701 low
6054 CZ323 20150120 21 6 weekday 1 1270 high
6055 CZ324 20150121 13 7 weekday 1 860 low
6056 CZ323 20150121 21 7 weekday 1 1385 high
6057 CZ324 20150122 13 8 weekday 1 1220 high
6058 CZ323 20150122 21 8 weekday 1 1270 high
6059 CZ324 20150123 13 9 weekend 1 1220 high
6060 CZ323 20150123 21 9 weekend 1 1209 high
6061 CZ323 20150114 21 0 weekday 2 1726 high
6062 CZ324 20150114 13 0 weekday 2 1710 high
6063 CZ323 20150115 21 1 weekday 2 1726 high
6064 CZ324 20150115 13 1 weekday 2 1691 high
6065 CZ323 20150116 21 2 weekend 2 1597 high
6066 CZ324 20150116 13 2 weekend 2 1692 high
6067 CZ323 20150117 21 3 weekend 2 1511 high
6068 CZ324 20150117 13 3 weekend 2 1692 high
6069 CZ323 20150118 21 4 weekend 2 1310 high
6070 CZ324 20150118 13 4 weekend 2 1085 low
6071 CZ324 20150119 13 5 weekday 2 1030 low
6072 CZ323 20150119 21 5 weekday 2 1198 low
6073 CZ324 20150120 13 6 weekday 2 701 low
6074 CZ323 20150120 21 6 weekday 2 1198 low
6075 CZ324 20150121 13 7 weekday 2 860 low
6076 CZ323 20150121 21 7 weekday 2 1379 high
6077 CZ324 20150122 13 8 weekday 2 1220 high
6078 CZ323 20150122 21 8 weekday 2 1378 high
6079 CZ324 20150123 13 9 weekend 2 1731 high
6080 CZ323 20150123 21 9 weekend 2 1378 high
6081 CZ323 20150115 21 1 weekday 3 1719 high
6082 CZ324 20150115 13 1 weekday 3 1692 high
6083 CZ323 20150116 21 2 weekend 3 1580 high
6084 CZ324 20150116 13 2 weekend 3 1692 high
6085 CZ323 20150117 21 3 weekend 3 1505 high
6086 CZ324 20150117 13 3 weekend 3 1692 high
6087 CZ324 20150118 13 4 weekend 3 1692 high
6088 CZ323 20150118 21 4 weekend 3 1310 high
6089 CZ324 20150119 13 5 weekday 3 1030 low
6090 CZ323 20150119 21 5 weekday 3 1204 high
6091 CZ324 20150120 13 6 weekday 3 860 low
6092 CZ323 20150120 21 6 weekday 3 1204 high
6093 CZ324 20150121 13 7 weekday 3 860 low
6094 CZ323 20150121 21 7 weekday 3 1372 high
6095 CZ324 20150122 13 8 weekday 3 1216 high
6096 CZ323 20150122 21 8 weekday 3 1310 high
6097 CZ324 20150123 13 9 weekend 3 1721 high
6098 CZ323 20150123 21 9 weekend 3 1372 high
6099 CZ323 20150115 21 0 weekday 0 1728 high
6100 CZ324 20150115 13 0 weekday 0 1748 high
6101 CZ323 20150116 21 1 weekend 0 1580 high
6102 CZ324 20150116 13 1 weekend 0 1697 high
6103 CZ323 20150117 21 2 weekend 0 1512 high
6104 CZ324 20150117 13 2 weekend 0 1697 high
6105 CZ324 20150118 13 3 weekend 0 1697 high
6106 CZ323 20150118 21 3 weekend 0 1330 high
6107 CZ324 20150119 13 4 weekday 0 1030 low
6108 CZ323 20150119 21 4 weekday 0 1190 low
6109 CZ324 20150120 13 5 weekday 0 873 low
6110 CZ323 20150120 21 5 weekday 0 1190 low
6111 CZ324 20150121 13 6 weekday 0 860 low
6112 CZ323 20150121 21 6 weekday 0 1384 high
6113 CZ324 20150122 13 7 weekday 0 1220 high
6114 CZ323 20150122 21 7 weekday 0 1384 high
6115 CZ324 20150123 13 8 weekend 0 1699 high
6116 CZ323 20150123 21 8 weekend 0 1384 high
6117 CZ324 20150124 13 9 weekend 0 1050 low
6118 CZ323 20150124 21 9 weekend 0 1040 low
6119 CZ323 20150115 21 0 weekday 1 1728 high
6120 CZ324 20150115 13 0 weekday 1 1710 high
6121 CZ323 20150116 21 1 weekend 1 1580 high
6122 CZ324 20150116 13 1 weekend 1 1710 high
6123 CZ323 20150117 21 2 weekend 1 1508 high
6124 CZ324 20150117 13 2 weekend 1 1697 high
6125 CZ323 20150118 21 3 weekend 1 1325 high
6126 CZ324 20150118 13 3 weekend 1 1697 high
6127 CZ323 20150119 21 4 weekday 1 1190 low
6128 CZ324 20150119 13 4 weekday 1 1030 low
6129 CZ324 20150120 13 5 weekday 1 860 low
6130 CZ323 20150120 21 5 weekday 1 1190 low
6131 CZ324 20150121 13 6 weekday 1 860 low
6132 CZ323 20150121 21 6 weekday 1 1384 high
6133 CZ324 20150122 13 7 weekday 1 1220 high
6134 CZ323 20150122 21 7 weekday 1 1384 high
6135 CZ324 20150123 13 8 weekend 1 1699 high
6136 CZ323 20150123 21 8 weekend 1 1384 high
6137 CZ324 20150124 13 9 weekend 1 1061 low
6138 CZ323 20150124 21 9 weekend 1 1040 low
6139 CZ323 20150115 21 0 weekday 2 1580 high
6140 CZ324 20150115 13 0 weekday 2 4650 high
6141 CZ323 20150116 21 1 weekend 2 1580 high
6142 CZ324 20150116 13 1 weekend 2 1691 high
6143 CZ323 20150117 21 2 weekend 2 1490 high
6144 CZ324 20150117 13 2 weekend 2 1691 high
6145 CZ323 20150118 21 3 weekend 2 1580 high
6146 CZ324 20150118 13 3 weekend 2 1691 high
6147 CZ324 20150119 13 4 weekday 2 1710 high
6148 CZ323 20150119 21 4 weekday 2 1190 low
6149 CZ324 20150120 13 5 weekday 2 701 low
6150 CZ323 20150120 21 5 weekday 2 1190 low
6151 CZ324 20150121 13 6 weekday 2 860 low
6152 CZ323 20150121 21 6 weekday 2 1377 high
6153 CZ324 20150122 13 7 weekday 2 1216 high
6154 CZ323 20150122 21 7 weekday 2 1377 high
6155 CZ324 20150123 13 8 weekend 2 1726 high
6156 CZ323 20150123 21 8 weekend 2 1377 high
6157 CZ324 20150124 13 9 weekend 2 1063 low
6158 CZ323 20150124 21 9 weekend 2 1190 low
6159 CZ324 20150115 13 0 weekday 3 1860 high
6160 CZ323 20150116 21 1 weekend 3 1580 high
6161 CZ324 20150116 13 1 weekend 3 1691 high
6162 CZ323 20150117 21 2 weekend 3 1490 high
6163 CZ324 20150117 13 2 weekend 3 1691 high
6164 CZ323 20150118 21 3 weekend 3 1572 high
6165 CZ324 20150118 13 3 weekend 3 1691 high
6166 CZ323 20150119 21 4 weekday 3 1190 low
6167 CZ324 20150119 13 4 weekday 3 1710 high
6168 CZ324 20150120 13 5 weekday 3 699 low
6169 CZ323 20150120 21 5 weekday 3 1190 low
6170 CZ324 20150121 13 6 weekday 3 860 low
6171 CZ323 20150121 21 6 weekday 3 1374 high
6172 CZ324 20150122 13 7 weekday 3 1216 high
6173 CZ323 20150122 21 7 weekday 3 1374 high
6174 CZ324 20150123 13 8 weekend 3 1726 high
6175 CZ323 20150123 21 8 weekend 3 1425 high
6176 CZ324 20150124 13 9 weekend 3 1030 low
6177 CZ323 20150124 21 9 weekend 3 1190 low
6178 CZ323 20150116 21 0 weekend 0 1580 high
6179 CZ324 20150116 13 0 weekend 0 1710 high
6180 CZ323 20150117 21 1 weekend 0 1490 high
6181 CZ324 20150117 13 1 weekend 0 1698 high
6182 CZ323 20150118 21 2 weekend 0 1604 high
6183 CZ324 20150118 13 2 weekend 0 1698 high
6184 CZ323 20150119 21 3 weekday 0 1190 low
6185 CZ324 20150119 13 3 weekday 0 1710 high
6186 CZ324 20150120 13 4 weekday 0 701 low
6187 CZ323 20150120 21 4 weekday 0 1190 low
6188 CZ324 20150121 13 5 weekday 0 860 low
6189 CZ323 20150121 21 5 weekday 0 1387 high
6190 CZ324 20150122 13 6 weekday 0 1220 high
6191 CZ323 20150122 21 6 weekday 0 1387 high
6192 CZ324 20150123 13 7 weekend 0 1750 high
6193 CZ323 20150123 21 7 weekend 0 1387 high
6194 CZ324 20150124 13 8 weekend 0 1066 low
6195 CZ323 20150124 21 8 weekend 0 1387 high
6196 CZ324 20150125 13 9 weekend 0 1238 high
6197 CZ323 20150125 21 9 weekend 0 1210 high
6198 CZ323 20150116 21 0 weekend 1 1490 high
6199 CZ324 20150116 13 0 weekend 1 1710 high
6200 CZ323 20150117 21 1 weekend 1 1490 high
6201 CZ324 20150117 13 1 weekend 1 1710 high
6202 CZ323 20150118 21 2 weekend 1 1580 high
6203 CZ324 20150118 13 2 weekend 1 1698 high
6204 CZ323 20150119 21 3 weekday 1 1190 low
6205 CZ324 20150119 13 3 weekday 1 1699 high
6206 CZ324 20150120 13 4 weekday 1 701 low
6207 CZ323 20150120 21 4 weekday 1 1190 low
6208 CZ324 20150121 13 5 weekday 1 860 low
6209 CZ323 20150121 21 5 weekday 1 1387 high
6210 CZ324 20150122 13 6 weekday 1 1216 high
6211 CZ323 20150122 21 6 weekday 1 1387 high
6212 CZ324 20150123 13 7 weekend 1 1699 high
6213 CZ323 20150123 21 7 weekend 1 1387 high
6214 CZ324 20150124 13 8 weekend 1 1066 low
6215 CZ323 20150124 21 8 weekend 1 1190 low
6216 CZ324 20150125 13 9 weekend 1 1216 high
6217 CZ323 20150125 21 9 weekend 1 1210 high
6218 CZ323 20150116 21 0 weekend 2 5410 high
6219 CZ324 20150116 13 0 weekend 2 1710 high
6220 CZ323 20150117 21 1 weekend 2 1490 high
6221 CZ324 20150117 13 1 weekend 2 1691 high
6222 CZ324 20150118 13 2 weekend 2 1691 high
6223 CZ323 20150118 21 2 weekend 2 1580 high
6224 CZ324 20150119 13 3 weekday 2 1710 high
6225 CZ323 20150119 21 3 weekday 2 1480 high
6226 CZ324 20150120 13 4 weekday 2 1704 high
6227 CZ323 20150120 21 4 weekday 2 1190 low
6228 CZ324 20150121 13 5 weekday 2 857 low
6229 CZ323 20150121 21 5 weekday 2 1326 high
6230 CZ324 20150122 13 6 weekday 2 1216 high
6231 CZ323 20150122 21 6 weekday 2 1326 high
6232 CZ324 20150123 13 7 weekend 2 1726 high
6233 CZ323 20150123 21 7 weekend 2 1326 high
6234 CZ324 20150124 13 8 weekend 2 1030 low
6235 CZ323 20150124 21 8 weekend 2 1270 high
6236 CZ324 20150125 13 9 weekend 2 1200 high
6237 CZ323 20150125 21 9 weekend 2 1326 high
6238 CZ324 20150116 13 0 weekend 3 1860 high
6239 CZ323 20150117 21 1 weekend 3 1490 high
6240 CZ324 20150117 13 1 weekend 3 1692 high
6241 CZ323 20150118 21 2 weekend 3 1580 high
6242 CZ324 20150118 13 2 weekend 3 1692 high
6243 CZ323 20150119 21 3 weekday 3 1480 high
6244 CZ324 20150119 13 3 weekday 3 1710 high
6245 CZ324 20150120 13 4 weekday 3 1710 high
6246 CZ323 20150120 21 4 weekday 3 1190 low
6247 CZ324 20150121 13 5 weekday 3 1092 low
6248 CZ323 20150121 21 5 weekday 3 1425 high
6249 CZ324 20150122 13 6 weekday 3 1220 high
6250 CZ323 20150122 21 6 weekday 3 1425 high
6251 CZ324 20150123 13 7 weekend 3 1750 high
6252 CZ323 20150123 21 7 weekend 3 1425 high
6253 CZ324 20150124 13 8 weekend 3 1050 low
6254 CZ323 20150124 21 8 weekend 3 1284 high
6255 CZ324 20150125 13 9 weekend 3 1216 high
6256 CZ323 20150125 21 9 weekend 3 1325 high
6257 CZ323 20150117 21 0 weekend 0 1490 high
6258 CZ324 20150117 13 0 weekend 0 1710 high
6259 CZ323 20150118 21 1 weekend 0 1580 high
6260 CZ324 20150118 13 1 weekend 0 1696 high
6261 CZ323 20150119 21 2 weekday 0 1480 high
6262 CZ324 20150119 13 2 weekday 0 1736 high
6263 CZ324 20150120 13 3 weekday 0 1736 high
6264 CZ323 20150120 21 3 weekday 0 1208 high
6265 CZ324 20150121 13 4 weekday 0 883 low
6266 CZ323 20150121 21 4 weekday 0 1330 high
6267 CZ324 20150122 13 5 weekday 0 1255 high
6268 CZ323 20150122 21 5 weekday 0 1330 high
6269 CZ324 20150123 13 6 weekend 0 1744 high
6270 CZ323 20150123 21 6 weekend 0 1385 high
6271 CZ323 20150124 21 7 weekend 0 1490 high
6272 CZ324 20150125 13 8 weekend 0 1300 high
6273 CZ323 20150125 21 8 weekend 0 1490 high
6274 CZ324 20150126 13 9 weekday 0 1066 low
6275 CZ323 20150126 21 9 weekday 0 1041 low
6276 CZ323 20150117 21 0 weekend 1 1490 high
6277 CZ324 20150117 13 0 weekend 1 1710 high
6278 CZ323 20150118 21 1 weekend 1 1580 high
6279 CZ324 20150118 13 1 weekend 1 1710 high
6280 CZ323 20150119 21 2 weekday 1 1480 high
6281 CZ324 20150119 13 2 weekday 1 1710 high
6282 CZ323 20150120 21 3 weekday 1 1197 low
6283 CZ324 20150120 13 3 weekday 1 1699 high
6284 CZ324 20150121 13 4 weekday 1 863 low
6285 CZ323 20150121 21 4 weekday 1 1310 high
6286 CZ324 20150122 13 5 weekday 1 1228 high
6287 CZ323 20150122 21 5 weekday 1 1310 high
6288 CZ324 20150123 13 6 weekend 1 1699 high
6289 CZ323 20150123 21 6 weekend 1 1319 high
6290 CZ324 20150124 13 7 weekend 1 1055 low
6291 CZ323 20150124 21 7 weekend 1 1279 high
6292 CZ324 20150125 13 8 weekend 1 1228 high
6293 CZ323 20150125 21 8 weekend 1 1310 high
6294 CZ324 20150126 13 9 weekday 1 873 low
6295 CZ323 20150126 21 9 weekday 1 1040 low
6296 CZ323 20150117 21 0 weekend 2 1490 high
6297 CZ324 20150117 13 0 weekend 2 1710 high
6298 CZ323 20150118 21 1 weekend 2 1580 high
6299 CZ324 20150118 13 1 weekend 2 1704 high
6300 CZ323 20150119 21 2 weekday 2 1507 high
6301 CZ324 20150119 13 2 weekday 2 1710 high
6302 CZ323 20150120 21 3 weekday 2 1507 high
6303 CZ324 20150120 13 3 weekday 2 1710 high
6304 CZ323 20150121 21 4 weekday 2 1310 high
6305 CZ324 20150121 13 4 weekday 2 1705 high
6306 CZ324 20150122 13 5 weekday 2 1066 low
6307 CZ323 20150122 21 5 weekday 2 1310 high
6308 CZ324 20150123 13 6 weekend 2 1726 high
6309 CZ323 20150123 21 6 weekend 2 1310 high
6310 CZ324 20150124 13 7 weekend 2 1050 low
6311 CZ323 20150124 21 7 weekend 2 1285 high
6312 CZ324 20150125 13 8 weekend 2 1220 high
6313 CZ323 20150125 21 8 weekend 2 1310 high
6314 CZ324 20150126 13 9 weekday 2 870 low
6315 CZ323 20150126 21 9 weekday 2 1120 low
6316 CZ323 20150117 21 0 weekend 3 1490 high
6317 CZ323 20150118 21 1 weekend 3 1580 high
6318 CZ324 20150118 13 1 weekend 3 1710 high
6319 CZ323 20150119 21 2 weekday 3 1490 high
6320 CZ324 20150119 13 2 weekday 3 1710 high
6321 CZ323 20150120 21 3 weekday 3 1509 high
6322 CZ324 20150120 13 3 weekday 3 1710 high
6323 CZ324 20150121 13 4 weekday 3 1710 high
6324 CZ323 20150121 21 4 weekday 3 1310 high
6325 CZ324 20150122 13 5 weekday 3 1066 low
6326 CZ323 20150122 21 5 weekday 3 1310 high
